phoenix_complete_feature.avgstar,phoenix_complete_feature.gtfs1,phoenix_complete_feature.gtfs2,phoenix_complete_feature.gtfs3,phoenix_complete_feature.gtfs4,phoenix_complete_feature.gtfs5,phoenix_complete_feature.gtfs6,phoenix_complete_feature.gtfs7,phoenix_complete_feature.gtfs8,phoenix_complete_feature.gtfs9,phoenix_complete_feature.location,phoenix_complete_feature.business_count,phoenix_complete_feature.reviewcount,phoenix_complete_feature.five_star_count,phoenix_complete_feature.four_star_count,phoenix_complete_feature.three_star_count,phoenix_complete_feature.two_star_count,phoenix_complete_feature.one_star_count,phoenix_complete_feature.senti_neg_avg,phoenix_complete_feature.senti_pos_avg,phoenix_complete_feature.senti_neu_avg,phoenix_complete_feature.senti_comp_avg,phoenix_complete_feature.senti_compound_pos_count,phoenix_complete_feature.senti_compound_neg_count,phoenix_complete_feature.senti_compound_neu_count,phoenix_complete_feature.tweet_count,phoenix_complete_feature.senti_negative_avg,phoenix_complete_feature.senti_neutral_avg,phoenix_complete_feature.senti_positive_avg,phoenix_complete_feature.senti_compound_avg,phoenix_complete_feature.senti_compound_positive_count,phoenix_complete_feature.senti_compound_negative_count,phoenix_complete_feature.senti_compound_neutral_count
2.6767554479,0,0,0,0,0,0,0,0,0,383,19,826,38,11,6,9,41,0.068352381,0.1401047619,0.7915238095,0.3133828571,69,36,0,7,0,0.9051428608,0.0948571435,0.2384285671,3,0,4
3.3806068602,1,0,0,0,0,0,0,0,0,384,6,9096,74,21,16,14,48,0.0496705202,0.1704104046,0.7798843931,0.4821976879,135,36,2,3,0,0.8476666808,0.1523333391,0.401033332,2,0,1
3.2037659772,2,0,0,0,0,1,0,1,0,385,31,186751,367,323,199,192,301,0.0558972504,0.1875824891,0.7565267728,0.539517945,1090,283,9,83,0.0026506024,0.9037469866,0.0936024102,0.2021240956,45,1,37
3.9218627332,2,0,0,0,0,1,0,1,0,386,98,289145,741,545,291,249,470,0.0551698606,0.199619338,0.7452116725,0.5438419425,1831,444,21,191,0.0042774869,0.8799790581,0.1157434564,0.2422890034,102,4,85
3.7357305821,343,40,10.952480007,22,11.1760001183,19,7.5358171122,18,8.940799728,387,26,49529,253,130,61,41,91,0.0402708333,0.2213263889,0.7383993056,0.6319265625,479,89,8,51,0.0370980393,0.8698431347,0.0930588241,0.1437843144,21,8,22
3.5167102629,417,43,10.5570216179,20,11.8465600014,24,8.6725761056,30,10.5501439095,388,47,205293,540,405,217,191,285,0.0492106227,0.1986074481,0.7521691087,0.603585348,1371,256,11,24,0.0118749999,0.8839583322,0.1041249999,0.208645833,9,1,14
2.582651973,400,53,9.0302079539,20,10.5054399967,20,11.6975467056,19,14.6629121781,389,13,5626,44,29,17,21,67,0.0631685393,0.1384719101,0.7983595506,0.364352809,126,48,4,6,0.0709999998,0.8268333375,0.1023333346,0.0196666618,2,2,2
4.0167457392,652,52,11.2753422956,40,10.25397994,30,8.7731599882,30,11.6602932612,390,28,60493,277,171,66,47,74,0.0398677165,0.2100519685,0.7501133858,0.6818730709,553,79,3,16,0.0065000001,0.8532499932,0.140250002,0.334956245,10,0,6
3.5058858739,1747,136,7.6902961763,99,7.912607913,97,7.3847569296,96,6.7369711441,391,16,5012,74,36,20,17,49,0.0551581633,0.1841326531,0.7607193878,0.5034821429,156,36,4,27,0.007925926,0.9012592611,0.0908148162,0.1794777777,9,1,17
3.8127963853,1798,136,7.422283175,107,6.2689562308,104,9.3050547408,110,6.840751553,392,26,93839,312,222,112,71,139,0.0475525701,0.2014334112,0.751,0.6237720794,720,123,13,22,0.0153636363,0.9638181816,0.020818182,-0.0094045455,1,2,19
3.3935200456,1223,115,7.848849832,77,8.2176468846,66,6.7444730764,65,6.3672993924,393,26,33349,188,121,61,48,114,0.0527180451,0.1974981203,0.7497706767,0.5496830827,431,96,5,24,0.0102500003,0.8590000048,0.1307083347,0.2669749958,14,0,10
3.8459975134,1824,111,7.1357704823,111,8.0632770039,85,6.9472431742,102,7.9633735439,394,25,62736,223,159,91,66,122,0.050065053,0.1914704992,0.7584720121,0.5162668684,523,128,10,15,0.0072000002,0.7960666617,0.1967333337,0.4250866612,10,0,5
3.6804728306,2052,155,8.2194399414,131,7.2382433097,101,6.561908558,127,7.2762893603,395,40,32739,329,138,59,67,177,0.0535,0.1936701299,0.7528220779,0.5423597403,620,147,3,77,0.0096103897,0.8924155858,0.0979740266,0.1871103884,39,3,35
4.344386432,178,14,20.414826711,6,18.9991998673,5,18.9991998673,1,24.5872001648,396,17,144605,359,139,48,33,54,0.0338151659,0.2377440758,0.7284391785,0.7328129542,578,51,4,12,0,0.9672499994,0.0327500006,0.0931916659,3,0,9
3.6656118143,255,34,21.5188799771,9,23.5441068014,10,24.4594742911,11,22.9778557778,397,41,21804,234,121,49,45,115,0.0465478723,0.1930390071,0.7604237589,0.5641549645,463,91,10,27,0.0644814816,0.7485555565,0.1869629624,0.2887851898,16,5,6
3.6300297845,128,10,10.9971838951,8,9.9093864759,3,21.9049606324,7,17.5835733414,398,36,34246,275,94,52,53,173,0.0653863988,0.1634188563,0.7711746522,0.4369,475,163,9,36,0,0.8365833379,0.1634166663,0.3463472188,25,0,11
3.1380237649,0,0,0,0,0,0,0,0,0,399,25,7995,123,33,24,21,101,0.0615264901,0.1591788079,0.7793013245,0.4354460265,222,79,1,11,0.0082727271,0.8297272758,0.1620000005,0.2814636379,5,1,5
4.2841153681,286,18,17.1715954051,19,14.9640756155,14,15.3856266737,18,15.974229304,400,13,44137,193,94,41,22,56,0.0476009852,0.2097955665,0.7425935961,0.6330783251,341,61,4,10,0.0173999995,0.8180000007,0.164599999,0.321709998,8,1,1
3.5,0,0,0,0,0,0,0,0,0,401,1,110,1,6,1,0,2,0.0544,0.1866,0.7591,0.79781,9,1,0,0,0,0,0,0,0,0,0
4.7352941176,0,0,0,0,0,0,0,0,0,402,2,51,7,1,0,0,1,0.0573333333,0.2135555556,0.7292222222,0.3702666667,6,3,0,1,0,1,0,0,0,0,1
1.6896551724,0,0,0,0,0,0,0,0,0,403,2,29,1,0,0,0,6,0.1348571429,0.0597142857,0.8052857143,-0.7098,0,7,0,10,0.0410999998,0.7500999957,0.2086999968,0.3580200046,7,1,2
3.3603318846,1,0,0,0,0,0,0,0,0,404,10,2531,53,18,12,10,35,0.0552421875,0.1974921875,0.74725,0.4411875,95,32,1,1,0,1,0,0,0,0,1
3.4616487455,0,0,0,0,0,0,0,0,0,405,12,1395,43,9,8,4,37,0.0646138614,0.1806435644,0.7547920792,0.3880722772,73,27,1,22,0.0027727273,0.8182727288,0.1789545457,0.3360090879,15,0,7
3.2132075472,0,0,0,0,0,0,0,0,0,406,5,265,16,3,2,1,11,0.0714242424,0.1349393939,0.7935757576,0.3087757576,23,10,0,2,0,0.7709999979,0.2290000021,0.4259499907,1,0,1
3.1751644222,230,20,11.846559906,11,2.6822400093,13,13.6595556471,15,14.4170398712,407,17,15965,86,62,33,27,76,0.0596514085,0.1735,0.7668450704,0.4292003521,213,69,2,110,0.0198545455,0.8102090882,0.1699636374,0.3406418168,78,9,23
4.3578004548,366,39,12.9641599655,22,10.0583999405,23,7.7486932774,24,7.4506666859,408,20,36062,234,78,24,31,60,0.0450936768,0.2176814988,0.7372318501,0.5943976581,355,64,8,30,0.0041000001,0.8975666682,0.0983333344,0.194629999,14,1,15
3.9039379475,378,48,10.1031038682,13,11.5485332012,14,12.2936002016,13,7.4208638191,409,11,838,39,12,3,9,8,0.0445915493,0.1947042254,0.7607323944,0.6462070423,61,10,0,10,0.1462000012,0.7879000008,0.0659000009,-0.2101300016,2,4,4
3.7985074627,602,52,10.3457829484,33,10.7928228719,29,12.8524000645,25,14.4046222899,410,7,335,20,4,3,2,11,0.048075,0.21325,0.7386,0.5129775,32,8,0,5,0.0354000002,0.9135999918,0.050999999,0.0737799942,1,2,2
3.1178851558,870,84,9.2805503964,51,7.9383466117,48,7.3275686166,40,10.4851199984,411,18,23841,121,86,58,49,80,0.0528045685,0.1900532995,0.7571522843,0.5326081218,311,80,3,35,0,0.9003999966,0.0996000007,0.2195857108,18,0,17
2.9162733885,752,57,8.4411670197,46,9.3692132893,45,16.9015506712,40,10.8854239941,412,27,18011,107,91,76,46,118,0.0644520548,0.1632420091,0.7723242009,0.4168634703,322,109,7,378,0.0026084656,0.8342407399,0.1631507934,0.3394592555,285,4,89
3.5808261344,921,92,7.5287212086,60,9.2182729748,55,7.9884103575,39,8.1483199773,413,21,10071,83,81,39,32,68,0.0504950495,0.1717029703,0.7778382838,0.4816471947,242,58,3,9,0.0258888892,0.7898888919,0.1842222214,0.3383111109,5,2,2
3.9959349593,1074,76,9.9172294626,59,10.8779732585,46,11.5886522256,59,10.2950682027,414,7,5289,71,17,8,15,23,0.0411044776,0.2221343284,0.7367835821,0.6461977612,114,19,1,1,0.1800000072,0.8199999928,0,-0.2960000038,0,1,0
3.8607300241,1051,92,10.6433565528,56,10.0315775931,53,9.3065599447,65,10.8135350822,415,23,24054,188,116,42,36,70,0.0464026549,0.2090575221,0.7445597345,0.5993803097,379,66,7,22,0.1456363631,0.7969090857,0.0574999997,-0.1146272732,3,13,6
0,738,61,10.4265505233,44,11.1297545043,44,14.0137319941,44,12.1471557494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2049999982,0.7950000167,0,-0.4767000079,0,1,0
3.8181818182,0,0,0,0,0,0,0,0,0,417,12,2805,59,22,17,11,24,0.0490150376,0.1966616541,0.7543308271,0.5475541353,103,26,4,10,0,0.8378000021,0.1622000009,0.3478599936,5,0,5
3.7172236504,0,0,0,0,0,0,0,0,0,418,7,778,34,6,2,1,14,0.0494210526,0.1843684211,0.7662280702,0.4789052632,42,13,2,17,0.0209411768,0.823470589,0.1556470578,0.3208235292,9,1,7
3.5,0,0,0,0,0,0,0,0,0,419,1,130,4,3,0,2,1,0.0503,0.1844,0.7652,0.77484,10,0,0,3,0,0.7986666759,0.201333334,0.5303333203,2,0,1
3.9190550426,372,23,16.5181280613,22,16.1360152108,19,13.9079109993,19,15.814039886,420,6,8339,75,10,1,6,36,0.043796875,0.1915546875,0.7646171875,0.4874085938,96,31,1,10,0,0.9566999972,0.0432999991,0.1044599995,3,0,7
0,44,8,11.7124479055,4,19.5207468669,1,4.9174399376,1,2.2351999283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,8,16.8981119156,4,14.4542929332,5,16.5404801369,3,15.4228796959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3.5,140,21,14.6033062935,9,19.0737066269,5,12.9641599655,7,20.899119854,423,1,81,3,3,0,1,2,0.0365555556,0.1798888889,0.7835555556,0.5964,8,1,0,10,0.0178000003,0.8242000043,0.1579999998,0.2976399988,6,0,4
5,175,32,11.1176903352,9,11.399520119,4,4.2468799353,6,8.9407996237,424,1,90,10,0,0,0,0,0.0304,0.1688,0.8007,0.91248,10,0,0,6,0,0.7763333321,0.2236666617,0.5374166742,5,0,1
3.189991602,301,50,12.5171200797,14,14.0817600886,12,9.6858665546,9,13.1876802445,425,20,20243,136,51,36,39,88,0.0552114286,0.2021685714,0.7426028571,0.5173902857,276,71,3,28,0,0.8608571419,0.1391428576,0.3021142855,18,0,10
3.6107266436,295,37,11.8757148204,17,11.2256710927,13,13.0759201646,12,7.5996800735,426,4,867,25,7,2,2,13,0.0454489796,0.1770204082,0.7775510204,0.5663489796,40,9,0,8,0.0193750001,0.7856250033,0.1950000022,0.3373750001,6,1,1
3.4998528879,550,62,8.9407999754,31,7.9828571209,29,9.2015732775,32,8.9904710783,427,15,44184,148,86,42,35,76,0.0480594315,0.1989741602,0.753,0.5679617571,308,74,5,10,0,0.9134000063,0.0866000019,0.1651499994,4,0,6
3.8830466149,519,58,5.9419066062,38,8.8513919195,29,8.7917865912,32,7.2085199654,428,15,79288,222,137,57,44,65,0.04036,0.2312514286,0.7284190476,0.6891586667,459,62,4,3,0,0.873999993,0.126000002,0.3245333334,2,0,1
3.5514285714,634,69,9.3878399672,36,9.2252799381,38,8.1808318377,32,4.3027599454,429,2,175,8,2,2,1,2,0.0232,0.2052,0.7715333333,0.7159466667,14,1,0,1,0,0.7670000196,0.2329999954,0.7717000246,1,0,0
0,691,70,9.0273237921,45,7.957311972,39,8.4341547171,30,7.9248000302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1.5,906,89,9.1213353838,65,8.0950485959,56,8.5434311352,41,9.0525599991,431,1,30,0,1,0,0,4,0.1138,0.1494,0.7368,-0.3399,1,4,0,6,0.1291666677,0.8204999963,0.050333331,-0.0783500001,1,3,2
3.2588689992,877,78,9.1323885662,55,6.3789169066,56,14.7948951835,43,10.3335015441,432,25,12290,103,65,41,37,113,0.0618328691,0.1550389972,0.7831169916,0.3712108635,255,95,9,25,0.0633200002,0.8277200007,0.1089600003,0.0293959978,10,9,6
2.8244672455,1030,113,8.0963910496,73,7.2328778742,71,7.2042214997,38,5.7370133214,433,14,6335,89,39,16,12,62,0.0585183486,0.1671743119,0.7743027523,0.4894266055,172,46,0,256,0.0044804687,0.8729570298,0.1225625006,0.2495121065,153,6,97
3.9262516915,1181,101,11.7863814521,67,8.493759941,70,8.6573110993,62,10.5675288058,434,7,1478,38,10,5,4,9,0.0335909091,0.1970151515,0.7694393939,0.7787757576,62,4,0,14,0.0672142852,0.8112857171,0.1215714296,0.0896142844,5,6,3
4,1279,99,10.0035743095,89,8.6108418824,76,6.2166499114,73,7.9138161782,435,1,20,3,0,0,0,1,0.05475,0.136,0.80925,0.161475,2,2,0,6,0.1230000009,0.864500006,0.0126666663,-0.3162166675,0,4,2
3.6228571429,1030,79,8.3718399473,77,7.8831686646,71,11.0189317811,52,8.63249647,436,3,175,13,1,0,1,4,0.0374210526,0.1855263158,0.7769473684,0.5380052632,15,4,0,6,0.0615000005,0.8768333296,0.061666665,-1.66694323221842E-05,2,2,2
4.2693077653,513,36,10.4444799965,37,11.8562781603,42,8.1408336633,21,14.9758399328,437,14,9491,159,35,7,8,33,0.0364297521,0.2082933884,0.7552438017,0.714318595,219,21,2,42,0.0579523815,0.8059523829,0.136047618,0.1757428577,23,10,9
4.4657142857,0,0,0,0,0,0,0,0,0,438,2,175,13,0,0,1,1,0.0331333333,0.1470666667,0.8198,0.7346133333,14,1,0,3,0,0.7343333463,0.2656666736,0.5587333441,2,0,1
3.5,1,0,0,0,0,0,0,0,0,439,1,30,3,0,0,0,2,0.064,0.1168,0.8192,0.15468,3,2,0,13,0.1243076943,0.7518461668,0.1237692306,-0.1184923087,5,7,1
3.6860493357,409,30,13.038666596,22,9.8668114628,22,14.35787297,15,11.785600012,440,44,152344,395,359,183,162,190,0.0494297905,0.1950775795,0.7554910784,0.6143413499,1073,205,11,142,0.0092323944,0.8500845082,0.1406830995,0.2816429564,88,7,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6549999714,0.3449999988,0.8360000253,1,0,0
0,62,13,2.2351999482,3,12.9641599655,2,15.6463999748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,126,32,8.612970686,4,10.7289599776,2,1.5646399558,2,11.3995199203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5479999781,0.4519999921,0,-0.9207000136,0,1,0
3.5,120,30,12.0949156549,4,12.0700800419,2,11.1759996414,2,18.3286399841,444,1,9,1,1,0,1,0,0.0293333333,0.1633333333,0.8073333333,0.6890333333,3,0,0,1,0,0.7730000019,0.2269999981,0.6248999834,1,0,0
0,190,51,11.3171705392,6,10.2819200158,5,12.6661329269,3,6.7056000233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.039666667,0.8966666609,0.0635833337,0.0889416672,4,3,5
0,236,62,10.7071531568,8,10.8183680534,5,6.556586345,4,9.3878397942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,643,100,9.692639949,34,7.3442286381,28,9.3878401007,25,9.7454720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,642,115,8.4674634326,34,7.7337918818,24,10.8407200575,21,11.0865919113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0594230776,0.8393846166,0.101192309,0.1014884627,9,4,13
3,697,110,9.3034927806,30,8.4124799425,27,10.629617691,23,7.3761600256,449,1,121,3,3,0,2,3,0.0701818182,0.2031818182,0.7265454545,0.5298909091,9,2,0,1,0,1,0,0,0,0,1
3.887141339,741,121,8.151905851,32,8.8376368857,25,12.2377200127,22,9.9626055445,450,5,4705,36,32,15,8,10,0.0415940594,0.209970297,0.7483960396,0.6756554455,89,12,0,7,0.0222857147,0.8621428524,0.1155714308,0.1967428582,3,1,3
3,967,140,8.1626192125,52,8.016917338,44,8.7269982423,36,8.5200563967,451,1,238,6,3,1,1,6,0.0531176471,0.1468823529,0.8,0.4719764706,14,3,0,5,0,0.8496000051,0.1504000008,0.3981999874,3,0,2
2.5923913043,968,127,7.4995963676,43,9.6519999382,56,14.2307734191,43,10.4957217833,452,7,1564,21,10,4,7,31,0.0684520548,0.1715753425,0.7599452055,0.3293356164,51,21,1,1,0.2339999974,0.7659999728,0,-0.6369000077,0,1,0
4.3770944214,1683,175,6.9633053783,106,6.7143654461,100,5.1992695306,75,5.9419066608,453,12,5073,111,19,6,9,19,0.0399390244,0.172945122,0.7810426829,0.6529768293,142,20,2,4,0,0.7594999969,0.2404999956,0.3398750052,2,0,2
1.5,1445,153,7.7807594191,80,8.3218214328,77,7.2669990631,59,6.9430899443,454,1,110,1,1,0,0,8,0.1301,0.0405,0.8296,-0.69805,1,9,0,5,0.0774000019,0.841200006,0.081400001,0.070479998,2,2,1
0,1476,148,8.2893987869,81,8.3928155015,76,7.2981878727,91,8.4521748535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4810000062,0.5189999938,0.868900001,1,0,0
4.4696969697,1124,117,8.143005499,70,7.2519821359,65,5.8938694102,56,6.0976255405,456,2,198,9,5,1,1,2,0.0399444444,0.1950555556,0.7651111111,0.8559166667,18,0,0,2,0,1,0,0,0,0,2
4.0883280757,1199,112,10.1648380884,88,8.5608159393,74,6.1139294049,57,8.7917866671,457,2,317,14,2,1,1,3,0.0205238095,0.2324285714,0.7470952381,0.7571095238,19,2,0,0,0,0,0,0,0,0,0
2.8740878249,570,63,7.5733835022,47,9.9064063859,33,8.7452199757,34,8.4124799682,458,4,7811,21,34,24,27,25,0.0520458015,0.1826412214,0.7652748092,0.4663648855,98,30,3,0,0,0,0,0,0,0,0
3,893,86,11.8465599544,54,11.5505470569,42,10.7145392981,53,11.9734226473,459,1,24,2,0,0,0,2,0.04425,0.21925,0.73625,0.4506,3,1,0,1,0,0.6549999714,0.3449999988,0.8360000253,1,0,0
0,160,18,15.4601334731,11,13.7588975165,15,12.4426133086,7,8.0467201272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.9039999992,0.0960000008,0.2580749989,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,10,9.2388265928,8,8.9407999714,7,12.2936000824,12,9.5666557908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,218,29,11.9806719065,10,13.1131733259,6,15.646399498,10,11.1759999991,463,1,3,1,0,0,0,0,0.028,0.142,0.83,0.9728,1,0,0,77,0.005090909,0.8314675325,0.1634415593,0.3492727232,53,2,22
0,235,31,11.474026627,12,11.3675887244,7,13.6347198486,10,10.1541942869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.8165999949,0.1833999947,0.3540800005,3,0,2
0,462,33,11.8093063831,25,10.9276441998,22,9.7454721451,29,10.1443690818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7020000219,0.2980000079,0.777700007,1,0,0
0,497,61,8.3241930789,26,25.9283200503,12,10.907776165,18,8.3261197992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5619999766,0.4379999936,0.5993999839,1,0,0
3.5912485793,827,75,14.7771556328,52,18.216880093,30,10.629617744,37,25.7048003227,467,10,12318,130,44,34,25,49,0.0433439716,0.2222695035,0.7343652482,0.575291844,231,48,3,12,0,0.8649166673,0.1350833327,0.3018083349,5,0,7
5,837,87,11.6656152187,61,17.2607111732,48,21.8643200614,30,18.7756800928,468,1,8,2,0,0,0,0,0,0.4325,0.5675,0.7626,2,0,0,3,0.0666666677,0.6409999927,0.2923333397,0.5122333268,3,0,0
0,959,101,9.6560640819,61,12.1694221878,50,14.2059378525,34,18.1051201642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2370000035,0.7630000114,0,-0.3352499902,0,1,1
5,912,99,9.4680779867,63,8.3734030173,50,9.7991167593,41,9.7661045813,470,2,748,31,0,0,0,0,0.039,0.1774193548,0.7835483871,0.6926,30,1,0,24,0.0297083333,0.7969583298,0.1733333332,0.3168833352,15,2,7
0,1048,108,10.8921650085,77,8.9152549318,63,8.3500685766,44,9.4871821486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0137499999,0.8385000005,0.1476250011,0.300487496,4,0,4
0,991,111,8.6313107587,61,10.6476799019,79,13.8358879335,46,8.7376000583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.0043846155,0.8588846165,0.13671795,0.2880025645,49,0,29
4.9752417228,1487,157,7.9711639474,94,7.391061302,79,8.0993128726,74,6.8364409397,473,4,20478,141,9,1,5,14,0.0321764706,0.1850882353,0.7826941176,0.7072594118,156,13,1,8,0.0218749996,0.9196250066,0.0584999993,0.0675624944,3,1,4
0,1362,153,7.6625449606,78,9.0113852408,70,7.2783699464,67,7.6285213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1132,145,8.6319359546,69,9.0561651693,56,7.1526400137,52,8.3021713396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1001,119,8.062685751,70,7.2917190658,53,8.4249845858,39,10.2819199576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1116,132,10.1153756287,81,7.7643789539,64,8.589554263,49,11.5336318684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3
0,862,77,8.8032493052,75,9.2897092904,42,7.0713600245,46,7.9055493913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,677,62,10.6730798843,34,10.9233251344,30,13.4111998731,28,11.6230399138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6700000167,0.3300000131,0.8126000166,1,0,0
0,461,53,13.1280746986,30,11.8713955565,20,11.7571521044,26,13.237350901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.8747500032,0.1252500042,0.346025005,2,0,2
0,168,20,0,11,44.4059735934,5,10.7289600372,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.7234999985,0.2765000015,0.6094250083,4,0,0
0,235,29,14.4678397612,10,26.1199085372,6,13.7688322067,5,11.6230398814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7300000191,0.2700000107,0.5719000101,1,0,0
0,454,76,11.1139110939,14,26.7478935719,25,5.7519145985,15,4.5981257132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0389090919,0.8450909094,0.1159090915,0.152027273,5,2,4
0,592,79,13.283474373,30,12.6661331521,21,7.5996801172,25,64.1502404214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,734,72,12.386733414,52,9.6113600855,30,11.871395429,35,19.9826880932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,878,90,11.8353839912,62,8.7669511272,36,7.7486932973,34,10.0335644517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0260000005,0.9085000008,0.0652499981,0.1297749989,2,0,2
0,924,113,10.6199258217,69,7.2644000798,39,7.1246999987,37,11.7720533609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1132,120,7.7372307852,88,7.4096879184,51,10.195396159,42,8.9923814237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7450000048,0.2549999952,0.6248999834,1,0,0
0,1067,123,9.3133333037,75,7.2315293296,72,11.0200558769,44,11.1524716177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.9189999998,0.0810000002,0.2284500003,2,0,2
0,1585,179,8.5463529152,110,7.608993308,89,7.9049755756,70,8.4440888473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0302499998,0.9070000052,0.0627499968,0.0798749924,1,1,2
0,1500,167,7.9062216542,93,7.5895199627,75,7.4208639443,61,7.7893332306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1236,153,9.3459299374,76,8.4937599438,69,7.9500627099,54,8.978053242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1416,151,8.1086178477,93,8.8756065946,86,7.0289906561,64,9.5794285759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1063,132,9.6316800145,73,8.7533316699,68,8.170897733,37,8.6563198932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1031,111,8.6702231984,86,7.4277415214,58,7.0916799876,45,8.3311999494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,944,92,9.2601142249,64,9.9736165065,60,6.6161920309,51,7.9751935375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.8923333387,0.1076666651,0.3000500016,5,0,1
5,467,47,9.6361955388,27,11.1759999692,25,10.3315911293,17,11.4553999901,500,3,329,25,1,0,0,1,0.0243333333,0.265,0.7106296296,0.8540777778,27,0,0,2,0.0225000009,0.761500001,0.2160000056,0.4621500075,1,0,1
0,214,32,11.2654079914,21,11.9806720734,20,7.3314561665,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0217999995,0.7350000024,0.2431999967,0.4684599951,3,1,1
0,187,30,14.9555198496,20,14.8268264135,19,16.7640002569,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,165,37,11.7124479771,9,9.9242880344,11,7.5996801853,2,9.8348798752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,216,40,10.1142797768,10,11.6975463629,10,9.0898133615,1,16.0934391022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,235,42,13.2249333859,6,12.7406401634,14,14.6405599118,3,17.4345607758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,361,66,7.7643789116,23,7.7114398753,28,15.2399997711,13,16.9875199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1099999994,0.6809999943,0.2090000063,0.4404000044,1,0,0
